white,black
3.115880000000000000e+05,9.545600000000000000e+04
3.103320000000000000e+05,9.416400000000000000e+04
4.872210000000000000e+05,1.463950000000000000e+05
4.901650000000000000e+05,1.434510000000000000e+05
3.510270000000000000e+05,1.005570000000000000e+05
3.497450000000000000e+05,9.915500000000000000e+04
5.355910000000000000e+05,1.533090000000000000e+05
5.392420000000000000e+05,1.563140000000000000e+05
1.771080000000000000e+05,5.329200000000000000e+04
1.743610000000000000e+05,5.412300000000000000e+04
4.570110000000000000e+05,1.358890000000000000e+05
4.563700000000000000e+05,1.334540000000000000e+05
2.016740000000000000e+05,6.047000000000000000e+04
2.017160000000000000e+05,6.042800000000000000e+04
2.013050000000000000e+05,5.879500000000000000e+04
2.001850000000000000e+05,5.991500000000000000e+04
1.988530000000000000e+05,5.921100000000000000e+04
1.982740000000000000e+05,5.776200000000000000e+04
3.700390000000000000e+05,1.088250000000000000e+05
3.706600000000000000e+05,1.109760000000000000e+05
3.704120000000000000e+05,1.084520000000000000e+05
3.709580000000000000e+05,1.106780000000000000e+05
3.682600000000000000e+05,1.217400000000000000e+05
3.683560000000000000e+05,1.077440000000000000e+05
1.780060000000000000e+05,5.625000000000000000e+04
1.777250000000000000e+05,5.459900000000000000e+04
5.157810000000000000e+05,1.500750000000000000e+05
5.164050000000000000e+05,1.461910000000000000e+05
7.963000000000000000e+04,2.534600000000000000e+04
7.883000000000000000e+04,2.485400000000000000e+04
2.565540000000000000e+05,7.522200000000000000e+04
2.547830000000000000e+05,7.469300000000000000e+04
2.577350000000000000e+05,7.866500000000000000e+04
2.568540000000000000e+05,7.492200000000000000e+04
2.560500000000000000e+05,7.572600000000000000e+04
2.542010000000000000e+05,7.527500000000000000e+04
2.565710000000000000e+05,7.520500000000000000e+04
2.556780000000000000e+05,7.609800000000000000e+04
2.567590000000000000e+05,7.501700000000000000e+04
2.559100000000000000e+05,7.586600000000000000e+04
2.574350000000000000e+05,7.434100000000000000e+04
2.563180000000000000e+05,7.545800000000000000e+04
3.292360000000000000e+05,9.586800000000000000e+04
3.287680000000000000e+05,9.633600000000000000e+04
3.360220000000000000e+05,9.694200000000000000e+04
3.359040000000000000e+05,9.706000000000000000e+04
3.200730000000000000e+05,9.466300000000000000e+04
3.177510000000000000e+05,9.184900000000000000e+04
2.085890000000000000e+05,6.181100000000000000e+04
2.083050000000000000e+05,6.001900000000000000e+04
4.054990000000000000e+05,1.186770000000000000e+05
4.041640000000000000e+05,1.200120000000000000e+05
4.096150000000000000e+05,1.203690000000000000e+05
4.089480000000000000e+05,1.210360000000000000e+05
4.458670000000000000e+05,1.317330000000000000e+05
4.466080000000000000e+05,1.309920000000000000e+05
2.362140000000000000e+05,7.070200000000000000e+04
2.348670000000000000e+05,6.983700000000000000e+04
3.832800000000000000e+05,1.123360000000000000e+05
3.816620000000000000e+05,1.139540000000000000e+05
1.975820000000000000e+05,5.845400000000000000e+04
1.981710000000000000e+05,5.786500000000000000e+04
1.971260000000000000e+05,5.891000000000000000e+04
1.978520000000000000e+05,5.818400000000000000e+04
2.134800000000000000e+05,6.319600000000000000e+04
2.140260000000000000e+05,6.265000000000000000e+04
2.106560000000000000e+05,6.182800000000000000e+04
2.095850000000000000e+05,6.289900000000000000e+04
2.128410000000000000e+05,6.173500000000000000e+04
2.127540000000000000e+05,6.392200000000000000e+04
2.115640000000000000e+05,6.301200000000000000e+04
2.115710000000000000e+05,6.300500000000000000e+04
4.535670000000000000e+05,1.301290000000000000e+05
4.523650000000000000e+05,1.313310000000000000e+05
3.154350000000000000e+05,9.160900000000000000e+04
3.163800000000000000e+05,9.322000000000000000e+04
3.185640000000000000e+05,9.617200000000000000e+04
3.202300000000000000e+05,9.708600000000000000e+04
5.266610000000000000e+05,1.523150000000000000e+05
5.266150000000000000e+05,1.556610000000000000e+05
3.789960000000000000e+05,1.110040000000000000e+05
3.815050000000000000e+05,1.112990000000000000e+05
3.790670000000000000e+05,1.165490000000000000e+05
3.782830000000000000e+05,1.117170000000000000e+05
1.804930000000000000e+05,5.376300000000000000e+04
1.809500000000000000e+05,5.330600000000000000e+04
5.286530000000000000e+05,1.503230000000000000e+05
