fd_box, fd_min, fd_mass
-8.524487201068993159e-01,5.079058071447289935e-01,1.474260919511945156e+00
-7.917614470648335345e-01,6.628810384773061726e-01,1.217755558798360394e+00
-6.234504456474269096e-01,1.107699120045055663e+00,5.457248419967999364e-01
-7.530222346415383905e-01,8.436058964050460185e-01,9.357684823562072429e-01
-8.449651638384700902e-01,5.617283646962359933e-01,1.388582801319287574e+00
-6.872495307563107891e-01,1.011876620271468852e+00,6.833439356328129266e-01
-9.245060416283543692e-01,4.148735147687460101e-01,1.595248464378307807e+00
-2.989448513517399264e-01,1.728401380524572151e+00,1.013063432836724931e-17
-7.759721589218625537e-01,6.559872731143098212e-01,1.229000310356429537e+00
-6.694283164664348584e-01,9.866141655174424097e-01,7.208781347138365492e-01
-5.329149215890413016e-01,1.345162588478490795e+00,2.327593846996313387e-01
-6.994668198539570891e-01,9.345437400702517605e-01,7.991629330532695752e-01
-9.605116944743035123e-01,2.955333758067927308e-01,1.707724220911907231e+00
-7.366510469236611236e-01,8.315518973713086348e-01,9.538346752652289151e-01
-6.029965048462092581e-01,1.166447994533689414e+00,4.705216814953037119e-01
-9.683844715485320220e-01,2.566768845200361193e-01,1.739951285023662475e+00
-7.612079344651084822e-01,7.484128445141055019e-01,1.081567538703132492e+00
-8.012784746004579794e-01,5.907746455423260601e-01,1.338230173132324285e+00
-9.374527641955462398e-01,3.397845433894601253e-01,1.670030568664948145e+00
-7.348891212393919847e-01,7.919595607966799511e-01,1.014105712276853533e+00
-9.950518015217268974e-01,2.361619726782342443e-01,1.756152750555428188e+00
-9.027523262624979061e-01,4.331641113282209132e-01,1.573292082482567578e+00
-9.302248294707929910e-01,3.956638825886434341e-01,1.617262182875148779e+00
-7.985688664356389577e-01,6.166240525846184983e-01,1.294228238024439870e+00
-8.247037503162909511e-01,5.390133445783326094e-01,1.428109466025258900e+00
-9.178587938537937641e-01,4.049921300254559764e-01,1.606685821996876040e+00
-8.751991962080436505e-01,5.030879486135456657e-01,1.480947100419073736e+00
-9.566667816691288850e-01,3.056250071890779241e-01,1.699308029109359408e+00
-8.679346318020322304e-01,4.922019524215426323e-01,1.496231199925866173e+00
-7.769317370780060017e-01,6.476075419289342161e-01,1.242817789028566766e+00
-7.943812501310292262e-01,6.041777296023366217e-01,1.315317244304927691e+00
