white,black
3.634500000000000000e+04,1.655500000000000000e+04
3.709000000000000000e+04,1.673400000000000000e+04
3.767300000000000000e+04,1.708300000000000000e+04
3.853300000000000000e+04,1.716300000000000000e+04
3.914700000000000000e+04,1.749700000000000000e+04
3.963400000000000000e+04,1.796600000000000000e+04
4.045100000000000000e+04,1.811300000000000000e+04
4.390000000000000000e+02,3.450000000000000000e+02
4.113500000000000000e+04,1.840100000000000000e+04
4.193900000000000000e+04,1.857700000000000000e+04
4.256000000000000000e+04,1.894400000000000000e+04
4.338500000000000000e+04,1.911500000000000000e+04
4.410600000000000000e+04,1.939800000000000000e+04
4.463000000000000000e+04,1.988600000000000000e+04
5.270000000000000000e+02,3.730000000000000000e+02
6.030000000000000000e+02,4.210000000000000000e+02
7.010000000000000000e+02,4.550000000000000000e+02
7.990000000000000000e+02,4.970000000000000000e+02
8.660000000000000000e+02,5.780000000000000000e+02
9.590000000000000000e+02,6.410000000000000000e+02
1.041000000000000000e+03,5.590000000000000000e+02
1.600000000000000000e+01,2.000000000000000000e+01
1.186000000000000000e+03,7.500000000000000000e+02
1.291000000000000000e+03,6.450000000000000000e+02
1.433000000000000000e+03,8.710000000000000000e+02
1.553000000000000000e+03,9.470000000000000000e+02
1.667000000000000000e+03,1.037000000000000000e+03
1.795000000000000000e+03,9.090000000000000000e+02
1.972000000000000000e+03,1.164000000000000000e+03
2.114000000000000000e+03,1.022000000000000000e+03
2.293000000000000000e+03,1.307000000000000000e+03
2.458000000000000000e+03,1.386000000000000000e+03
4.100000000000000000e+01,5.900000000000000000e+01
2.666000000000000000e+03,1.430000000000000000e+03
2.744000000000000000e+03,1.352000000000000000e+03
2.957000000000000000e+03,1.667000000000000000e+03
3.133000000000000000e+03,1.491000000000000000e+03
3.376000000000000000e+03,1.808000000000000000e+03
3.556000000000000000e+03,1.920000000000000000e+03
3.794000000000000000e+03,1.982000000000000000e+03
3.921000000000000000e+03,1.855000000000000000e+03
4.174000000000000000e+03,2.226000000000000000e+03
4.356000000000000000e+03,2.368000000000000000e+03
5.200000000000000000e+01,9.200000000000000000e+01
