white,black
2.861000000000000000e+03,5.975000000000000000e+03
2.972000000000000000e+03,6.632000000000000000e+03
3.133000000000000000e+03,6.471000000000000000e+03
3.249000000000000000e+03,6.751000000000000000e+03
4.900000000000000000e+01,9.500000000000000000e+01
3.372000000000000000e+03,7.032000000000000000e+03
3.517000000000000000e+03,7.299000000000000000e+03
3.625000000000000000e+03,7.611000000000000000e+03
3.778000000000000000e+03,7.886000000000000000e+03
3.904000000000000000e+03,8.196000000000000000e+03
4.083000000000000000e+03,8.461000000000000000e+03
4.245000000000000000e+03,8.751000000000000000e+03
4.361000000000000000e+03,9.095000000000000000e+03
4.528000000000000000e+03,9.396000000000000000e+03
4.673000000000000000e+03,9.727000000000000000e+03
5.600000000000000000e+01,1.400000000000000000e+02
4.867000000000000000e+03,1.001700000000000000e+04
5.015000000000000000e+03,1.036100000000000000e+04
5.120000000000000000e+03,1.075600000000000000e+04
5.304000000000000000e+03,1.108000000000000000e+04
5.477000000000000000e+03,1.142300000000000000e+04
5.663000000000000000e+03,1.176100000000000000e+04
5.820000000000000000e+03,1.213600000000000000e+04
6.038000000000000000e+03,1.245800000000000000e+04
6.155000000000000000e+03,1.288900000000000000e+04
6.380000000000000000e+03,1.322000000000000000e+04
8.000000000000000000e+01,1.760000000000000000e+02
6.582000000000000000e+03,1.358200000000000000e+04
6.751000000000000000e+03,1.398500000000000000e+04
6.984000000000000000e+03,1.433200000000000000e+04
7.048000000000000000e+03,1.485600000000000000e+04
7.287000000000000000e+03,1.521300000000000000e+04
7.502000000000000000e+03,1.560200000000000000e+04
7.713000000000000000e+03,1.600300000000000000e+04
7.932000000000000000e+03,1.640400000000000000e+04
8.117000000000000000e+03,1.684700000000000000e+04
8.323000000000000000e+03,1.727700000000000000e+04
1.050000000000000000e+02,2.190000000000000000e+02
8.514000000000000000e+03,1.773000000000000000e+04
8.776000000000000000e+03,1.812000000000000000e+04
9.012000000000000000e+03,1.854400000000000000e+04
9.208000000000000000e+03,1.901600000000000000e+04
9.354000000000000000e+03,1.954600000000000000e+04
9.554000000000000000e+03,2.003000000000000000e+04
9.834000000000000000e+03,2.044200000000000000e+04
1.007800000000000000e+04,2.089800000000000000e+04
1.032400000000000000e+04,2.136000000000000000e+04
1.052500000000000000e+04,2.187500000000000000e+04
1.240000000000000000e+02,2.760000000000000000e+02
1.073800000000000000e+04,2.238600000000000000e+04
1.103300000000000000e+04,2.282300000000000000e+04
1.125000000000000000e+04,2.334600000000000000e+04
1.155100000000000000e+04,2.379300000000000000e+04
1.182300000000000000e+04,2.427700000000000000e+04
1.190500000000000000e+04,2.495900000000000000e+04
1.221600000000000000e+04,2.542000000000000000e+04
1.244500000000000000e+04,2.597100000000000000e+04
1.276200000000000000e+04,2.644200000000000000e+04
1.299600000000000000e+04,2.700400000000000000e+04
