white,black
1.968810000000000000e+05,5.915500000000000000e+04
1.508300000000000000e+05,4.630600000000000000e+04
1.506350000000000000e+05,4.650100000000000000e+04
1.507630000000000000e+05,4.460100000000000000e+04
1.501830000000000000e+05,4.518100000000000000e+04
1.493610000000000000e+05,4.423900000000000000e+04
1.486720000000000000e+05,4.492800000000000000e+04
1.968540000000000000e+05,5.716200000000000000e+04
1.958730000000000000e+05,5.814300000000000000e+04
1.516570000000000000e+05,4.547900000000000000e+04
1.509830000000000000e+05,4.438100000000000000e+04
1.517040000000000000e+05,4.543200000000000000e+04
1.511310000000000000e+05,4.600500000000000000e+04
4.567920000000000000e+05,1.361080000000000000e+05
4.559110000000000000e+05,1.339130000000000000e+05
5.523660000000000000e+05,1.633500000000000000e+05
5.471860000000000000e+05,1.584140000000000000e+05
1.999930000000000000e+05,6.010700000000000000e+04
2.012230000000000000e+05,5.887700000000000000e+04
3.221170000000000000e+05,9.519900000000000000e+04
3.218730000000000000e+05,9.544300000000000000e+04
3.170910000000000000e+05,9.250900000000000000e+04
3.180130000000000000e+05,9.415100000000000000e+04
3.813740000000000000e+05,1.114300000000000000e+05
3.819960000000000000e+05,1.136200000000000000e+05
2.568150000000000000e+05,7.958500000000000000e+04
2.588810000000000000e+05,7.751900000000000000e+04
3.781440000000000000e+05,1.118560000000000000e+05
3.798190000000000000e+05,1.129850000000000000e+05
2.530820000000000000e+05,1.214620000000000000e+05
2.518170000000000000e+05,1.227270000000000000e+05
2.593990000000000000e+05,7.468500000000000000e+04
2.580920000000000000e+05,7.599200000000000000e+04
4.460980000000000000e+05,1.284660000000000000e+05
4.465870000000000000e+05,1.340570000000000000e+05
1.991530000000000000e+05,5.891100000000000000e+04
1.994920000000000000e+05,5.857200000000000000e+04
1.568440000000000000e+05,4.565600000000000000e+04
1.582940000000000000e+05,4.782200000000000000e+04
3.157180000000000000e+05,9.388200000000000000e+04
3.138860000000000000e+05,9.315800000000000000e+04
4.150540000000000000e+05,1.237020000000000000e+05
4.173230000000000000e+05,1.243730000000000000e+05
6.243700000000000000e+05,1.892340000000000000e+05
6.265620000000000000e+05,1.834380000000000000e+05
3.095070000000000000e+05,8.991700000000000000e+04
3.093070000000000000e+05,9.264900000000000000e+04
3.152950000000000000e+05,9.174900000000000000e+04
3.160430000000000000e+05,9.355700000000000000e+04
3.252610000000000000e+05,9.984300000000000000e+04
3.257740000000000000e+05,9.933000000000000000e+04
2.111220000000000000e+05,6.345400000000000000e+04
2.124610000000000000e+05,6.211500000000000000e+04
2.043760000000000000e+05,5.982000000000000000e+04
2.070900000000000000e+05,6.123400000000000000e+04
2.582420000000000000e+05,7.815800000000000000e+04
2.572930000000000000e+05,7.910700000000000000e+04
3.854270000000000000e+05,1.158370000000000000e+05
3.853700000000000000e+05,1.130660000000000000e+05
4.865040000000000000e+05,1.407600000000000000e+05
4.867540000000000000e+05,1.405100000000000000e+05
3.112360000000000000e+05,9.072000000000000000e+04
3.114550000000000000e+05,8.796900000000000000e+04
3.098390000000000000e+05,9.211700000000000000e+04
3.094660000000000000e+05,8.995800000000000000e+04
4.651070000000000000e+05,1.401770000000000000e+05
4.590110000000000000e+05,1.338890000000000000e+05
3.132040000000000000e+05,9.129200000000000000e+04
3.126900000000000000e+05,9.180600000000000000e+04
3.127290000000000000e+05,9.176700000000000000e+04
3.125740000000000000e+05,9.192200000000000000e+04
5.315960000000000000e+05,1.539880000000000000e+05
5.301910000000000000e+05,1.520850000000000000e+05
2.008020000000000000e+05,5.929800000000000000e+04
2.013710000000000000e+05,6.077300000000000000e+04
