white,black
1.659700000000000000e+04,7.119000000000000000e+03
1.704900000000000000e+04,7.287000000000000000e+03
1.737700000000000000e+04,7.587000000000000000e+03
1.792500000000000000e+04,7.675000000000000000e+03
2.130000000000000000e+02,1.110000000000000000e+02
1.833700000000000000e+04,7.907000000000000000e+03
1.890900000000000000e+04,7.987000000000000000e+03
1.933300000000000000e+04,8.223000000000000000e+03
1.988500000000000000e+04,8.339000000000000000e+03
2.011300000000000000e+04,8.787000000000000000e+03
2.073300000000000000e+04,8.851000000000000000e+03
2.118100000000000000e+04,9.095000000000000000e+03
2.177700000000000000e+04,9.199000000000000000e+03
2.223700000000000000e+04,9.447000000000000000e+03
2.280900000000000000e+04,9.591000000000000000e+03
2.730000000000000000e+02,1.270000000000000000e+02
2.333300000000000000e+04,9.791000000000000000e+03
2.371700000000000000e+04,1.013900000000000000e+04
2.419300000000000000e+04,1.040300000000000000e+04
2.481300000000000000e+04,1.053100000000000000e+04
2.510100000000000000e+04,1.024300000000000000e+04
2.573300000000000000e+04,1.113100000000000000e+04
2.622500000000000000e+04,1.141100000000000000e+04
2.686900000000000000e+04,1.154700000000000000e+04
2.720100000000000000e+04,1.121500000000000000e+04
2.785700000000000000e+04,1.134700000000000000e+04
